divergence_confirmed_time,swing_time,price_at_swing,macd_at_swing,prev_swing_price,prev_swing_macd
2026-02-27 13:00:00,2026-02-27 08:00:00,1.1824523210525513,0.0001963148707699,1.1820330619812012,0.0002227502133207
2026-03-10 22:00:00,2026-03-10 17:00:00,1.166997313499451,0.0013923505553607,1.1665889024734497,0.0015836515010458
2026-03-18 16:00:00,2026-03-18 11:00:00,1.1556684970855713,0.0007549613314101,1.1551345586776731,0.0013601852886928
2026-03-23 19:00:00,2026-03-23 14:00:00,1.1642799377441406,0.0008343714483929,1.1618449687957764,0.0018775578125931
2026-03-27 20:00:00,2026-03-27 15:00:00,1.155001163482666,-0.0007277178012143,1.1548677682876587,-0.0005496430345679
2026-04-09 22:00:00,2026-04-09 17:00:00,1.1726078987121582,0.0011673169544565,1.1724703311920166,0.0031801920217662
2026-04-15 20:00:00,2026-04-15 15:00:00,1.1810559034347534,0.0003648778301184,1.1802195310592651,0.0005958052266885
2026-05-08 18:00:00,2026-05-08 13:00:00,1.1789672374725342,0.0006299333185015,1.1766090393066406,0.000748560958911
2026-05-29 20:00:00,2026-05-29 15:00:00,1.168770432472229,0.0006995579459683,1.16604483127594,0.0007222151898473
2026-07-13 13:00:00,2026-07-13 08:00:00,1.1449507474899292,-0.0003897085075112,1.144426703453064,-8.544785204622762e-05
2026-08-03 05:00:00,2026-08-03 00:00:00,1.1558021306991575,0.001074724701245,1.1528706550598145,0.0012894405313212
2026-08-06 02:00:00,2026-08-05 21:00:00,1.156336784362793,0.0006769152147612,1.1558021306991575,0.001074724701245
