swing_type,swing_time,swing_price,confirmed_time
LOW,2023-12-27 03:00:00+00:00,1.1031439304351807,2023-12-27 08:00:00+00:00
HIGH,2023-12-27 16:00:00+00:00,1.1124708652496338,2023-12-27 21:00:00+00:00
LOW,2023-12-28 06:00:00+00:00,1.110864281654358,2023-12-28 11:00:00+00:00
HIGH,2023-12-28 09:00:00+00:00,1.1140819787979126,2023-12-28 14:00:00+00:00
LOW,2023-12-28 18:00:00+00:00,1.1058276891708374,2023-12-28 23:00:00+00:00
HIGH,2023-12-29 01:00:00+00:00,1.1086474657058716,2023-12-29 06:00:00+00:00
LOW,2023-12-29 09:00:00+00:00,1.1048502922058105,2023-12-29 14:00:00+00:00
HIGH,2023-12-29 12:00:00+00:00,1.1082788705825806,2023-12-29 17:00:00+00:00
LOW,2023-12-29 21:00:00+00:00,1.1037527322769165,2024-01-01 21:00:00+00:00
HIGH,2024-01-03 08:00:00+00:00,1.0967316627502441,2024-01-03 13:00:00+00:00
LOW,2024-01-03 19:00:00+00:00,1.0897995233535767,2024-01-04 00:00:00+00:00
HIGH,2024-01-04 10:00:00+00:00,1.0973334312438965,2024-01-04 15:00:00+00:00
HIGH,2024-01-05 01:00:00+00:00,1.0957703590393066,2024-01-05 06:00:00+00:00
LOW,2024-01-05 13:00:00+00:00,1.0883761644363403,2024-01-05 18:00:00+00:00
HIGH,2024-01-05 15:00:00+00:00,1.0997470617294312,2024-01-05 20:00:00+00:00
HIGH,2024-01-08 07:00:00+00:00,1.0955302715301514,2024-01-08 12:00:00+00:00
LOW,2024-01-08 09:00:00+00:00,1.0927767753601074,2024-01-08 14:00:00+00:00
LOW,2024-01-08 23:00:00+00:00,1.095170259475708,2024-01-09 04:00:00+00:00
HIGH,2024-01-09 03:00:00+00:00,1.0968520641326904,2024-01-09 08:00:00+00:00
HIGH,2024-01-09 14:00:00+00:00,1.0954102277755737,2024-01-09 19:00:00+00:00
LOW,2024-01-09 16:00:00+00:00,1.0913456678390503,2024-01-09 21:00:00+00:00
HIGH,2024-01-10 00:00:00+00:00,1.0939722061157227,2024-01-10 05:00:00+00:00
LOW,2024-01-10 06:00:00+00:00,1.0926573276519775,2024-01-10 11:00:00+00:00
LOW,2024-01-10 14:00:00+00:00,1.0936132669448853,2024-01-10 19:00:00+00:00
HIGH,2024-01-11 06:00:00+00:00,1.0991426706314087,2024-01-11 11:00:00+00:00
HIGH,2024-01-11 12:00:00+00:00,1.0992635488510132,2024-01-11 17:00:00+00:00
HIGH,2024-01-12 02:00:00+00:00,1.0991426706314087,2024-01-12 07:00:00+00:00
LOW,2024-01-12 13:00:00+00:00,1.0939722061157227,2024-01-12 18:00:00+00:00
HIGH,2024-01-12 15:00:00+00:00,1.0989010334014893,2024-01-12 20:00:00+00:00
LOW,2024-01-15 00:00:00+00:00,1.0944511890411377,2024-01-15 05:00:00+00:00
LOW,2024-01-15 10:00:00+00:00,1.0936132669448853,2024-01-15 15:00:00+00:00
HIGH,2024-01-15 19:00:00+00:00,1.095650315284729,2024-01-16 00:00:00+00:00
HIGH,2024-01-17 02:00:00+00:00,1.0887316465377808,2024-01-17 07:00:00+00:00
LOW,2024-01-17 06:00:00+00:00,1.085894227027893,2024-01-17 11:00:00+00:00
HIGH,2024-01-17 10:00:00+00:00,1.0886130332946777,2024-01-17 15:00:00+00:00
LOW,2024-01-17 15:00:00+00:00,1.0848339796066284,2024-01-17 20:00:00+00:00
HIGH,2024-01-18 06:00:00+00:00,1.0909883975982666,2024-01-18 11:00:00+00:00
LOW,2024-01-18 15:00:00+00:00,1.0851871967315674,2024-01-18 20:00:00+00:00
LOW,2024-01-19 08:00:00+00:00,1.087074637413025,2024-01-19 13:00:00+00:00
HIGH,2024-01-19 11:00:00+00:00,1.089561939239502,2024-01-19 16:00:00+00:00
LOW,2024-01-19 14:00:00+00:00,1.087074637413025,2024-01-19 19:00:00+00:00
LOW,2024-01-22 13:00:00+00:00,1.0883761644363403,2024-01-22 18:00:00+00:00
HIGH,2024-01-22 17:00:00+00:00,1.090274691581726,2024-01-22 22:00:00+00:00
LOW,2024-01-23 00:00:00+00:00,1.087902545928955,2024-01-23 05:00:00+00:00
HIGH,2024-01-23 07:00:00+00:00,1.0918222665786743,2024-01-23 12:00:00+00:00
LOW,2024-01-23 15:00:00+00:00,1.0824854373931885,2024-01-23 20:00:00+00:00
HIGH,2024-01-24 14:00:00+00:00,1.0933741331100464,2024-01-24 19:00:00+00:00
LOW,2024-01-25 01:00:00+00:00,1.087311029434204,2024-01-25 06:00:00+00:00
LOW,2024-01-25 19:00:00+00:00,1.0827198028564453,2024-01-26 00:00:00+00:00
LOW,2024-01-26 07:00:00+00:00,1.081548810005188,2024-01-26 12:00:00+00:00
HIGH,2024-01-26 13:00:00+00:00,1.0884946584701538,2024-01-26 18:00:00+00:00
HIGH,2024-01-29 07:00:00+00:00,1.0853049755096436,2024-01-29 12:00:00+00:00
HIGH,2024-01-30 00:00:00+00:00,1.084481120109558,2024-01-30 05:00:00+00:00
LOW,2024-01-30 07:00:00+00:00,1.081548810005188,2024-01-30 12:00:00+00:00
HIGH,2024-01-30 14:00:00+00:00,1.085894227027893,2024-01-30 19:00:00+00:00
HIGH,2024-01-30 20:00:00+00:00,1.0851871967315674,2024-01-31 01:00:00+00:00
LOW,2024-01-31 07:00:00+00:00,1.080964207649231,2024-01-31 12:00:00+00:00
LOW,2024-01-31 20:00:00+00:00,1.0797970294952393,2024-02-01 01:00:00+00:00
LOW,2024-02-01 08:00:00+00:00,1.078283429145813,2024-02-01 13:00:00+00:00
HIGH,2024-02-02 09:00:00+00:00,1.0900371074676514,2024-02-02 14:00:00+00:00
LOW,2024-02-05 00:00:00+00:00,1.0771219730377197,2024-02-05 05:00:00+00:00
HIGH,2024-02-05 08:00:00+00:00,1.0788650512695312,2024-02-05 13:00:00+00:00
LOW,2024-02-05 15:00:00+00:00,1.0726161003112793,2024-02-05 20:00:00+00:00
HIGH,2024-02-06 07:00:00+00:00,1.0765421390533447,2024-02-06 12:00:00+00:00
LOW,2024-02-06 12:00:00+00:00,1.0726161003112793,2024-02-06 17:00:00+00:00
HIGH,2024-02-07 13:00:00+00:00,1.0786322355270386,2024-02-07 18:00:00+00:00
LOW,2024-02-08 13:00:00+00:00,1.0744600296020508,2024-02-08 18:00:00+00:00
HIGH,2024-02-08 18:00:00+00:00,1.078399658203125,2024-02-08 23:00:00+00:00
LOW,2024-02-09 10:00:00+00:00,1.0765421390533447,2024-02-09 15:00:00+00:00
HIGH,2024-02-09 14:00:00+00:00,1.0796804428100586,2024-02-09 19:00:00+00:00
HIGH,2024-02-12 00:00:00+00:00,1.080263614654541,2024-02-12 05:00:00+00:00
HIGH,2024-02-12 07:00:00+00:00,1.0807305574417114,2024-02-12 12:00:00+00:00
LOW,2024-02-12 15:00:00+00:00,1.0759629011154175,2024-02-12 20:00:00+00:00
HIGH,2024-02-12 18:00:00+00:00,1.0788650512695312,2024-02-12 23:00:00+00:00
HIGH,2024-02-13 13:00:00+00:00,1.0796804428100586,2024-02-13 18:00:00+00:00
HIGH,2024-02-14 06:00:00+00:00,1.0721560716629028,2024-02-14 11:00:00+00:00
LOW,2024-02-14 08:00:00+00:00,1.0698620080947876,2024-02-14 13:00:00+00:00
LOW,2024-02-15 04:00:00+00:00,1.0727311372756958,2024-02-15 09:00:00+00:00
HIGH,2024-02-15 15:00:00+00:00,1.0786322355270386,2024-02-15 20:00:00+00:00
HIGH,2024-02-15 23:00:00+00:00,1.077934741973877,2024-02-16 04:00:00+00:00
LOW,2024-02-16 04:00:00+00:00,1.0759629011154175,2024-02-16 09:00:00+00:00
HIGH,2024-02-16 11:00:00+00:00,1.078283429145813,2024-02-16 16:00:00+00:00
LOW,2024-02-16 13:00:00+00:00,1.0736525058746338,2024-02-16 18:00:00+00:00
HIGH,2024-02-19 00:00:00+00:00,1.079214334487915,2024-02-19 05:00:00+00:00
HIGH,2024-02-19 07:00:00+00:00,1.079214334487915,2024-02-19 12:00:00+00:00
HIGH,2024-02-19 18:00:00+00:00,1.0786322355270386,2024-02-19 23:00:00+00:00
LOW,2024-02-20 02:00:00+00:00,1.0765421390533447,2024-02-20 07:00:00+00:00
HIGH,2024-02-20 14:00:00+00:00,1.0841283798217773,2024-02-20 19:00:00+00:00
LOW,2024-02-21 09:00:00+00:00,1.0794472694396973,2024-02-21 14:00:00+00:00
LOW,2024-02-21 18:00:00+00:00,1.0803803205490112,2024-02-21 23:00:00+00:00
HIGH,2024-02-22 08:00:00+00:00,1.0888501405715942,2024-02-22 13:00:00+00:00
LOW,2024-02-22 14:00:00+00:00,1.0807305574417114,2024-02-22 19:00:00+00:00
LOW,2024-02-23 00:00:00+00:00,1.0820168256759644,2024-02-23 05:00:00+00:00
HIGH,2024-02-23 01:00:00+00:00,1.0834236145019531,2024-02-23 06:00:00+00:00
LOW,2024-02-23 09:00:00+00:00,1.0816657543182373,2024-02-23 14:00:00+00:00
HIGH,2024-02-23 12:00:00+00:00,1.0841283798217773,2024-02-23 17:00:00+00:00
LOW,2024-02-23 15:00:00+00:00,1.081548810005188,2024-02-23 20:00:00+00:00
LOW,2024-02-26 01:00:00+00:00,1.0816657543182373,2024-02-26 06:00:00+00:00
HIGH,2024-02-26 12:00:00+00:00,1.0862481594085693,2024-02-26 17:00:00+00:00
LOW,2024-02-27 01:00:00+00:00,1.0848339796066284,2024-02-27 06:00:00+00:00
HIGH,2024-02-27 08:00:00+00:00,1.0868383646011353,2024-02-27 13:00:00+00:00
LOW,2024-02-27 15:00:00+00:00,1.0836584568023682,2024-02-27 20:00:00+00:00
LOW,2024-02-28 09:00:00+00:00,1.0801469087600708,2024-02-28 14:00:00+00:00
HIGH,2024-02-28 17:00:00+00:00,1.0848339796066284,2024-02-28 22:00:00+00:00
LOW,2024-02-29 07:00:00+00:00,1.0829542875289917,2024-02-29 12:00:00+00:00
HIGH,2024-02-29 15:00:00+00:00,1.0857763290405273,2024-02-29 20:00:00+00:00
LOW,2024-02-29 17:00:00+00:00,1.07991361618042,2024-02-29 22:00:00+00:00
HIGH,2024-03-01 02:00:00+00:00,1.0824854373931885,2024-03-01 07:00:00+00:00
HIGH,2024-03-04 00:00:00+00:00,1.0850694179534912,2024-03-04 05:00:00+00:00
LOW,2024-03-04 08:00:00+00:00,1.0841283798217773,2024-03-04 13:00:00+00:00
HIGH,2024-03-04 16:00:00+00:00,1.08695650100708,2024-03-04 21:00:00+00:00
LOW,2024-03-05 07:00:00+00:00,1.084481120109558,2024-03-05 12:00:00+00:00
HIGH,2024-03-05 09:00:00+00:00,1.085894227027893,2024-03-05 14:00:00+00:00
LOW,2024-03-05 13:00:00+00:00,1.0845986604690552,2024-03-05 18:00:00+00:00
HIGH,2024-03-05 15:00:00+00:00,1.087902545928955,2024-03-05 20:00:00+00:00
LOW,2024-03-06 01:00:00+00:00,1.0845986604690552,2024-03-06 06:00:00+00:00
HIGH,2024-03-06 17:00:00+00:00,1.0918222665786743,2024-03-06 22:00:00+00:00
HIGH,2024-03-07 00:00:00+00:00,1.0909883975982666,2024-03-07 05:00:00+00:00
LOW,2024-03-07 13:00:00+00:00,1.087074637413025,2024-03-07 18:00:00+00:00
HIGH,2024-03-08 00:00:00+00:00,1.0958904027938843,2024-03-08 05:00:00+00:00
HIGH,2024-03-08 13:00:00+00:00,1.0979359149932861,2024-03-08 18:00:00+00:00
HIGH,2024-03-11 00:00:00+00:00,1.0949305295944214,2024-03-11 05:00:00+00:00
LOW,2024-03-11 15:00:00+00:00,1.0918222665786743,2024-03-11 20:00:00+00:00
HIGH,2024-03-12 12:00:00+00:00,1.0944511890411377,2024-03-12 17:00:00+00:00
LOW,2024-03-12 13:00:00+00:00,1.0906314849853516,2024-03-12 18:00:00+00:00
LOW,2024-03-13 09:00:00+00:00,1.0922993421554565,2024-03-13 14:00:00+00:00
HIGH,2024-03-13 17:00:00+00:00,1.096611499786377,2024-03-13 22:00:00+00:00
HIGH,2024-03-14 00:00:00+00:00,1.0957703590393066,2024-03-14 05:00:00+00:00
HIGH,2024-03-14 10:00:00+00:00,1.0948106050491333,2024-03-14 15:00:00+00:00
LOW,2024-03-15 02:00:00+00:00,1.0875475406646729,2024-03-15 07:00:00+00:00
LOW,2024-03-15 15:00:00+00:00,1.0884946584701538,2024-03-15 20:00:00+00:00
LOW,2024-03-18 00:00:00+00:00,1.0883761644363403,2024-03-18 05:00:00+00:00
HIGH,2024-03-18 11:00:00+00:00,1.090869426727295,2024-03-18 16:00:00+00:00
LOW,2024-03-18 17:00:00+00:00,1.08695650100708,2024-03-18 22:00:00+00:00
HIGH,2024-03-19 04:00:00+00:00,1.088020920753479,2024-03-19 09:00:00+00:00
LOW,2024-03-19 09:00:00+00:00,1.0837758779525757,2024-03-19 14:00:00+00:00
LOW,2024-03-20 00:00:00+00:00,1.086130142211914,2024-03-20 05:00:00+00:00
HIGH,2024-03-20 07:00:00+00:00,1.0875475406646729,2024-03-20 12:00:00+00:00
HIGH,2024-03-21 01:00:00+00:00,1.0942115783691406,2024-03-21 06:00:00+00:00
HIGH,2024-03-21 07:00:00+00:00,1.0945708751678467,2024-03-21 12:00:00+00:00
HIGH,2024-03-22 00:00:00+00:00,1.087074637413025,2024-03-22 05:00:00+00:00
LOW,2024-03-22 08:00:00+00:00,1.08119797706604,2024-03-22 13:00:00+00:00
LOW,2024-03-25 08:00:00+00:00,1.080964207649231,2024-03-25 13:00:00+00:00
HIGH,2024-03-25 14:00:00+00:00,1.084481120109558,2024-03-25 19:00:00+00:00
HIGH,2024-03-26 10:00:00+00:00,1.08672034740448,2024-03-26 15:00:00+00:00
LOW,2024-03-26 16:00:00+00:00,1.0827198028564453,2024-03-26 21:00:00+00:00
LOW,2024-03-27 01:00:00+00:00,1.08236825466156,2024-03-27 06:00:00+00:00
HIGH,2024-03-27 09:00:00+00:00,1.0841283798217773,2024-03-27 14:00:00+00:00
LOW,2024-03-27 13:00:00+00:00,1.0814317464828491,2024-03-27 18:00:00+00:00
HIGH,2024-03-27 21:00:00+00:00,1.0833063125610352,2024-03-28 02:00:00+00:00
LOW,2024-03-28 00:00:00+00:00,1.0810810327529907,2024-03-28 05:00:00+00:00
HIGH,2024-03-28 05:00:00+00:00,1.0829542875289917,2024-03-28 10:00:00+00:00
HIGH,2024-03-28 13:00:00+00:00,1.0821340084075928,2024-03-28 18:00:00+00:00
LOW,2024-03-28 19:00:00+00:00,1.0787487030029297,2024-03-29 00:00:00+00:00
HIGH,2024-03-29 13:00:00+00:00,1.0804970264434814,2024-03-29 18:00:00+00:00
HIGH,2024-04-01 01:00:00+01:00,1.080263614654541,2024-04-01 06:00:00+01:00
HIGH,2024-04-01 22:00:00+01:00,1.074806571006775,2024-04-02 03:00:00+01:00
LOW,2024-04-02 07:00:00+01:00,1.0728462934494019,2024-04-02 12:00:00+01:00
HIGH,2024-04-02 15:00:00+01:00,1.0781670808792114,2024-04-02 20:00:00+01:00
LOW,2024-04-02 20:00:00+01:00,1.076310396194458,2024-04-03 01:00:00+01:00
HIGH,2024-04-02 22:00:00+01:00,1.0780508518218994,2024-04-03 03:00:00+01:00
HIGH,2024-04-03 04:00:00+01:00,1.0781670808792114,2024-04-03 09:00:00+01:00
LOW,2024-04-03 08:00:00+01:00,1.076658010482788,2024-04-03 13:00:00+01:00
LOW,2024-04-05 07:00:00+01:00,1.082602620124817,2024-04-05 12:00:00+01:00
HIGH,2024-04-05 13:00:00+01:00,1.0849517583847046,2024-04-05 18:00:00+01:00
LOW,2024-04-05 14:00:00+01:00,1.079563856124878,2024-04-05 19:00:00+01:00
LOW,2024-04-08 01:00:00+01:00,1.082602620124817,2024-04-08 06:00:00+01:00
HIGH,2024-04-08 03:00:00+01:00,1.0845986604690552,2024-04-08 08:00:00+01:00
LOW,2024-04-08 10:00:00+01:00,1.08236825466156,2024-04-08 15:00:00+01:00
LOW,2024-04-09 09:00:00+01:00,1.0853049755096436,2024-04-09 14:00:00+01:00
HIGH,2024-04-09 14:00:00+01:00,1.0887316465377808,2024-04-09 19:00:00+01:00
LOW,2024-04-09 20:00:00+01:00,1.0850694179534912,2024-04-10 01:00:00+01:00
HIGH,2024-04-09 22:00:00+01:00,1.0864840745925903,2024-04-10 03:00:00+01:00
LOW,2024-04-10 07:00:00+01:00,1.0851871967315674,2024-04-10 12:00:00+01:00
HIGH,2024-04-11 14:00:00+01:00,1.0757315158843994,2024-04-11 19:00:00+01:00
LOW,2024-04-11 15:00:00+01:00,1.0703200101852417,2024-04-11 20:00:00+01:00
LOW,2024-04-12 15:00:00+01:00,1.062699317932129,2024-04-12 20:00:00+01:00
HIGH,2024-04-15 12:00:00+01:00,1.0667804479599,2024-04-15 17:00:00+01:00
LOW,2024-04-16 07:00:00+01:00,1.0605578422546387,2024-04-16 12:00:00+01:00
HIGH,2024-04-16 13:00:00+01:00,1.0656436681747437,2024-04-16 18:00:00+01:00
LOW,2024-04-16 18:00:00+01:00,1.0604453086853027,2024-04-16 23:00:00+01:00
LOW,2024-04-17 07:00:00+01:00,1.0610079765319824,2024-04-17 12:00:00+01:00
LOW,2024-04-17 15:00:00+01:00,1.06326425075531,2024-04-17 20:00:00+01:00
HIGH,2024-04-17 19:00:00+01:00,1.0681477785110474,2024-04-18 00:00:00+01:00
HIGH,2024-04-18 07:00:00+01:00,1.069290041923523,2024-04-18 12:00:00+01:00
LOW,2024-04-19 03:00:00+01:00,1.0614584684371948,2024-04-19 08:00:00+01:00
HIGH,2024-04-19 15:00:00+01:00,1.0680338144302368,2024-04-19 20:00:00+01:00
LOW,2024-04-19 17:00:00+01:00,1.0643960237503052,2024-04-19 22:00:00+01:00
HIGH,2024-04-22 03:00:00+01:00,1.0673497915267944,2024-04-22 08:00:00+01:00
LOW,2024-04-22 14:00:00+01:00,1.062699317932129,2024-04-22 19:00:00+01:00
HIGH,2024-04-22 19:00:00+01:00,1.0663254261016846,2024-04-23 00:00:00+01:00
LOW,2024-04-23 07:00:00+01:00,1.0641694068908691,2024-04-23 12:00:00+01:00
HIGH,2024-04-23 08:00:00+01:00,1.0695186853408813,2024-04-23 13:00:00+01:00
LOW,2024-04-24 13:00:00+01:00,1.0681477785110474,2024-04-24 18:00:00+01:00
HIGH,2024-04-24 20:00:00+01:00,1.0708931684494019,2024-04-25 01:00:00+01:00
LOW,2024-04-25 14:00:00+01:00,1.068261981010437,2024-04-25 19:00:00+01:00
LOW,2024-04-26 04:00:00+01:00,1.0721560716629028,2024-04-26 09:00:00+01:00
HIGH,2024-04-26 09:00:00+01:00,1.075384497642517,2024-04-26 14:00:00+01:00
LOW,2024-04-26 16:00:00+01:00,1.0678056478500366,2024-04-26 21:00:00+01:00
LOW,2024-04-29 14:00:00+01:00,1.069290041923523,2024-04-29 19:00:00+01:00
HIGH,2024-04-29 18:00:00+01:00,1.073306918144226,2024-04-29 23:00:00+01:00
LOW,2024-04-30 07:00:00+01:00,1.0694043636322021,2024-04-30 12:00:00+01:00
HIGH,2024-04-30 11:00:00+01:00,1.073767900466919,2024-04-30 16:00:00+01:00
LOW,2024-05-01 07:00:00+01:00,1.065303087234497,2024-05-01 12:00:00+01:00
HIGH,2024-05-01 19:00:00+01:00,1.0734220743179321,2024-05-02 00:00:00+01:00
HIGH,2024-05-02 08:00:00+01:00,1.0730764865875244,2024-05-02 13:00:00+01:00
LOW,2024-05-02 15:00:00+01:00,1.0678056478500366,2024-05-02 20:00:00+01:00
HIGH,2024-05-03 02:00:00+01:00,1.0742292404174805,2024-05-03 07:00:00+01:00
LOW,2024-05-03 08:00:00+01:00,1.0728462934494019,2024-05-03 13:00:00+01:00
HIGH,2024-05-03 13:00:00+01:00,1.0813149213790894,2024-05-03 18:00:00+01:00
LOW,2024-05-06 01:00:00+01:00,1.0758472681045532,2024-05-06 06:00:00+01:00
HIGH,2024-05-06 03:00:00+01:00,1.077470064163208,2024-05-06 08:00:00+01:00
LOW,2024-05-06 09:00:00+01:00,1.0760787725448608,2024-05-06 14:00:00+01:00
HIGH,2024-05-06 13:00:00+01:00,1.0793308019638062,2024-05-06 18:00:00+01:00
HIGH,2024-05-07 02:00:00+01:00,1.077934741973877,2024-05-07 07:00:00+01:00
HIGH,2024-05-07 14:00:00+01:00,1.0789813995361328,2024-05-07 19:00:00+01:00
LOW,2024-05-08 09:00:00+01:00,1.0738831758499146,2024-05-08 14:00:00+01:00
HIGH,2024-05-08 16:00:00+01:00,1.0759629011154175,2024-05-08 21:00:00+01:00
HIGH,2024-05-08 22:00:00+01:00,1.0759629011154175,2024-05-09 03:00:00+01:00
HIGH,2024-05-09 04:00:00+01:00,1.0755001306533813,2024-05-09 09:00:00+01:00
LOW,2024-05-09 12:00:00+01:00,1.0728462934494019,2024-05-09 17:00:00+01:00
LOW,2024-05-10 07:00:00+01:00,1.07758629322052,2024-05-10 12:00:00+01:00
HIGH,2024-05-10 14:00:00+01:00,1.079214334487915,2024-05-10 19:00:00+01:00
LOW,2024-05-10 15:00:00+01:00,1.0764262676239014,2024-05-10 20:00:00+01:00
LOW,2024-05-13 03:00:00+01:00,1.0768898725509644,2024-05-13 08:00:00+01:00
HIGH,2024-05-13 14:00:00+01:00,1.080964207649231,2024-05-13 19:00:00+01:00
LOW,2024-05-14 13:00:00+01:00,1.0772379636764526,2024-05-14 18:00:00+01:00
HIGH,2024-05-14 15:00:00+01:00,1.0828369855880737,2024-05-14 20:00:00+01:00
LOW,2024-05-15 12:00:00+01:00,1.0824854373931885,2024-05-15 17:00:00+01:00
LOW,2024-05-17 03:00:00+01:00,1.0857763290405273,2024-05-17 08:00:00+01:00
HIGH,2024-05-17 08:00:00+01:00,1.087074637413025,2024-05-17 13:00:00+01:00
HIGH,2024-05-20 07:00:00+01:00,1.0887316465377808,2024-05-20 12:00:00+01:00
LOW,2024-05-20 13:00:00+01:00,1.0857763290405273,2024-05-20 18:00:00+01:00
HIGH,2024-05-20 18:00:00+01:00,1.087311029434204,2024-05-20 23:00:00+01:00
LOW,2024-05-21 03:00:00+01:00,1.0854227542877197,2024-05-21 08:00:00+01:00
HIGH,2024-05-21 10:00:00+01:00,1.0876659154891968,2024-05-21 15:00:00+01:00
LOW,2024-05-21 14:00:00+01:00,1.0848339796066284,2024-05-21 19:00:00+01:00
LOW,2024-05-22 12:00:00+01:00,1.0824854373931885,2024-05-22 17:00:00+01:00
HIGH,2024-05-22 18:00:00+01:00,1.0849517583847046,2024-05-22 23:00:00+01:00
LOW,2024-05-23 08:00:00+01:00,1.081548810005188,2024-05-23 13:00:00+01:00
HIGH,2024-05-23 14:00:00+01:00,1.0863661766052246,2024-05-23 19:00:00+01:00
LOW,2024-05-23 19:00:00+01:00,1.0807305574417114,2024-05-24 00:00:00+01:00
LOW,2024-05-24 05:00:00+01:00,1.0808473825454712,2024-05-24 10:00:00+01:00
HIGH,2024-05-24 17:00:00+01:00,1.086130142211914,2024-05-24 22:00:00+01:00
LOW,2024-05-27 07:00:00+01:00,1.0847163200378418,2024-05-27 12:00:00+01:00
LOW,2024-05-27 13:00:00+01:00,1.084481120109558,2024-05-27 18:00:00+01:00
LOW,2024-05-27 22:00:00+01:00,1.085894227027893,2024-05-28 03:00:00+01:00
HIGH,2024-05-28 12:00:00+01:00,1.0892059803009033,2024-05-28 17:00:00+01:00
LOW,2024-05-29 09:00:00+01:00,1.0833063125610352,2024-05-29 14:00:00+01:00
LOW,2024-05-30 06:00:00+01:00,1.079097867012024,2024-05-30 11:00:00+01:00
HIGH,2024-05-30 16:00:00+01:00,1.0848339796066284,2024-05-30 21:00:00+01:00
HIGH,2024-05-31 13:00:00+01:00,1.0884946584701538,2024-05-31 18:00:00+01:00
LOW,2024-06-03 11:00:00+01:00,1.0830715894699097,2024-06-03 16:00:00+01:00
HIGH,2024-06-04 01:00:00+01:00,1.0918222665786743,2024-06-04 06:00:00+01:00
LOW,2024-06-04 12:00:00+01:00,1.0863661766052246,2024-06-04 17:00:00+01:00
HIGH,2024-06-04 18:00:00+01:00,1.0889687538146973,2024-06-04 23:00:00+01:00
LOW,2024-06-04 22:00:00+01:00,1.087902545928955,2024-06-05 03:00:00+01:00
HIGH,2024-06-05 14:00:00+01:00,1.0892059803009033,2024-06-05 19:00:00+01:00
LOW,2024-06-05 17:00:00+01:00,1.0857763290405273,2024-06-05 22:00:00+01:00
HIGH,2024-06-06 03:00:00+01:00,1.0897995233535767,2024-06-06 08:00:00+01:00
LOW,2024-06-06 12:00:00+01:00,1.0866022109985352,2024-06-06 17:00:00+01:00
HIGH,2024-06-06 13:00:00+01:00,1.0901559591293335,2024-06-06 18:00:00+01:00
LOW,2024-06-07 01:00:00+01:00,1.0889687538146973,2024-06-07 06:00:00+01:00
HIGH,2024-06-07 12:00:00+01:00,1.0903936624526978,2024-06-07 17:00:00+01:00
HIGH,2024-06-11 07:00:00+01:00,1.077702283859253,2024-06-11 12:00:00+01:00
LOW,2024-06-11 15:00:00+01:00,1.0722709894180298,2024-06-11 20:00:00+01:00
HIGH,2024-06-11 20:00:00+01:00,1.0751532316207886,2024-06-12 01:00:00+01:00
HIGH,2024-06-12 16:00:00+01:00,1.0854227542877197,2024-06-12 21:00:00+01:00
HIGH,2024-06-13 02:00:00+01:00,1.0818997621536255,2024-06-13 07:00:00+01:00
HIGH,2024-06-13 08:00:00+01:00,1.0818997621536255,2024-06-13 13:00:00+01:00
LOW,2024-06-13 17:00:00+01:00,1.0736525058746338,2024-06-13 22:00:00+01:00
LOW,2024-06-14 14:00:00+01:00,1.067121982574463,2024-06-14 19:00:00+01:00
HIGH,2024-06-14 21:00:00+01:00,1.0711225271224976,2024-06-17 03:00:00+01:00
LOW,2024-06-17 07:00:00+01:00,1.0690613985061646,2024-06-17 12:00:00+01:00
HIGH,2024-06-18 08:00:00+01:00,1.073767900466919,2024-06-18 13:00:00+01:00
HIGH,2024-06-18 15:00:00+01:00,1.0764262676239014,2024-06-18 20:00:00+01:00
HIGH,2024-06-18 22:00:00+01:00,1.0751532316207886,2024-06-19 03:00:00+01:00
LOW,2024-06-19 08:00:00+01:00,1.0728462934494019,2024-06-19 13:00:00+01:00
HIGH,2024-06-19 12:00:00+01:00,1.0756157636642456,2024-06-19 17:00:00+01:00
HIGH,2024-06-20 00:00:00+01:00,1.0751532316207886,2024-06-20 05:00:00+01:00
LOW,2024-06-20 09:00:00+01:00,1.0715816020965576,2024-06-20 14:00:00+01:00
LOW,2024-06-20 22:00:00+01:00,1.0702054500579834,2024-06-21 03:00:00+01:00
HIGH,2024-06-21 07:00:00+01:00,1.0723860263824463,2024-06-21 12:00:00+01:00
LOW,2024-06-21 08:00:00+01:00,1.067463755607605,2024-06-21 13:00:00+01:00
LOW,2024-06-24 02:00:00+01:00,1.0687185525894165,2024-06-24 07:00:00+01:00
HIGH,2024-06-24 15:00:00+01:00,1.0750375986099243,2024-06-24 20:00:00+01:00
LOW,2024-06-24 18:00:00+01:00,1.0725010633468628,2024-06-24 23:00:00+01:00
HIGH,2024-06-25 06:00:00+01:00,1.074806571006775,2024-06-25 11:00:00+01:00
LOW,2024-06-25 15:00:00+01:00,1.069290041923523,2024-06-25 20:00:00+01:00
HIGH,2024-06-26 03:00:00+01:00,1.0720411539077759,2024-06-26 08:00:00+01:00
LOW,2024-06-26 14:00:00+01:00,1.066894292831421,2024-06-26 19:00:00+01:00
LOW,2024-06-27 09:00:00+01:00,1.068376064300537,2024-06-27 14:00:00+01:00
HIGH,2024-06-27 14:00:00+01:00,1.072961449623108,2024-06-27 19:00:00+01:00
HIGH,2024-06-28 01:00:00+01:00,1.0713521242141724,2024-06-28 06:00:00+01:00
HIGH,2024-07-01 07:00:00+01:00,1.077934741973877,2024-07-01 12:00:00+01:00
